Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
14,203,PIT,Joe Novogratz,LB,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,,-9999
14,204,PHI,Ron Medved,DB,22,1970,0,0,1,9,9,51,0,0,0,0,0,0,0,0,0,0,0,3,,Washington,College Stats,MedvRo20
14,205,WAS,Jerry Lovelace,HB,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,,-9999
14,206,DAL,Lewis Turner,HB,,,0,0,0,,,,,,,,,,,,,,,,,Norfolk St.,,-9999
14,207,NYG,Howard McCard,G,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,,-9999
14,208,SFO,Elmer Collett,G,21,1977,0,1,7,50,22,145,0,0,0,0,0,0,0,0,0,0,0,,,San Francisco St.,,CollEl00
14,209,MIN,Howard Twilley,WR,22,1976,0,0,5,36,,120,0,0,0,0,0,0,0,0,212,3064,23,,,Tulsa,College Stats,TwilHo00
14,210,STL,LaVerle Pratt,LB,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,,-9999
14,211,DET,Denis Moore,DT,22,1970,0,0,0,12,12,33,0,0,0,0,0,0,0,0,0,0,0,,4.0,USC,,MoorDe21
14,212,CHI,Mike Buckner,DB,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,,-9999
14,213,CLE,Pete Lammons,TE,22,1972,0,1,6,24,,95,0,0,0,0,0,0,3,0,185,2364,14,,,Texas,College Stats,LammPe00
14,214,GNB,Ron Hanson,FL,,,0,0,0,,,,,,,,,,,,,,,,,North Dakota St.,,-9999
14,215,BAL,Jim Ward,QB,22,1971,0,0,0,1,1,13,13,26,165,2,2,5,23,0,0,0,0,,,Gettysburg,,WardJi00
15,216,ATL,Tommy Tolleson,WR,23,1966,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,College Stats,TollTo20
15,217,RAM,Mike Sullivan,E,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,College Stats,-9999
15,218,PIT,Joe Dobson,T,,,0,0,0,,,,,,,,,,,,,,,,,Idaho,,-9999
15,219,PHI,Harry Day,T,,,0,0,0,,,,,,,,,,,,,,,,,Memphis,,-9999
15,220,DAL,Mark Gartung,T,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,,-9999
15,221,WAS,Hal Seymour,HB,,,0,0,0,,,,,,,,,,,,,,,,,Florida,College Stats,-9999
15,222,SFO,Saint Saffold,SE,22,1968,0,0,0,2,,14,0,0,0,0,0,1,21,0,16,172,0,,,San Jose St.,,SaffSa00
15,223,MIN,Hugh Wright,HB,,,0,0,0,,,,,,,,,,,,,,,,,Adams St.,,-9999
15,224,STL,Darryl Alleman,E,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,College Stats,-9999
15,225,DET,Bill Sullivan,DE,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,,-9999
15,226,NYG,Steve Bowman,HB,21,1966,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,,Alabama,College Stats,BowmSt20
15,227,CHI,Jim Kollman,G,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,,-9999
15,228,GNB,Grady Bolton,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,,-9999
15,229,CLE,Bob Ellis,DE,,,0,0,0,,,,,,,,,,,,,,,,,Massachusetts,,-9999
15,230,BAL,Lee Garner,LB,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi,,-9999
16,231,ATL,Jim Vining,G,,,0,0,0,,,,,,,,,,,,,,,,,Rice,,-9999
16,232,RAM,Joe O'Brien,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas-Arlington,,-9999
16,233,PIT,Jim Long,E,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,,-9999
16,234,PHI,Arunas Vasys,LB,23,1968,0,0,0,6,6,22,0,0,0,0,0,0,0,0,0,0,0,,0.5,Notre Dame,,VasyAr20
16,235,WAS,Hal Wantland,DB,22,1966,0,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee,College Stats,WantHa20
16,236,DAL,Tom Piggee,HB,,,0,0,0,,,,,,,,,,,,,,,,,San Francisco St.,,-9999
16,237,MIN,Jim Williams,DE,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,,-9999
16,238,STL,Dick Kasperek,C,23,1968,0,0,0,5,5,20,0,0,0,0,0,0,0,0,0,0,0,,,Iowa St.,,KaspDi20
16,239,DET,Jerry Gendron,E,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin–Eau Claire,,-9999
16,240,NYG,Sammy Price,RB,22,1968,0,0,1,3,,36,0,0,0,0,0,82,313,1,10,70,1,,,Illinois,College Stats,PricSa00
16,241,SFO,Jim LeClair,QB,22,1968,0,0,0,2,,8,46,99,676,2,6,20,46,1,0,0,0,,,C.W. Post,,LeClJi00
16,242,CHI,Lynn Senkbeil,LB,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,,-9999
16,243,CLE,David Ray,K,21,1974,0,0,0,10,,70,0,0,0,0,0,0,0,0,1,11,0,,,Alabama,College Stats,RayxDa21
16,244,GNB,Bob Schultz,DE,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin–Stevens Point,,-9999
16,245,BAL,Rod Stewart,E,,,0,0,0,,,,,,,,,,,,,,,,,Duke,College Stats,-9999
17,246,ATL,Lurley Archambeau,C,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,College Stats,-9999
17,247,RAM,Dan Gilbert,T,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas Tech,,-9999
17,248,PIT,Mike Brundage,QB,,,0,0,0,,,,,,,,,,,,,,,,,Oregon,College Stats,-9999
17,249,PHI,Ike Kelley,LB,22,1971,0,0,0,10,10,67,0,0,0,0,0,0,0,0,0,0,0,1,,Ohio St.,,KellIk20
17,250,DAL,George Allen,T,22,1966,0,0,0,1,,9,0,0,0,0,0,0,0,0,0,0,0,,,West Texas A&M,,AlleGe20
17,251,WAS,Mitch Zalnasky,E,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats,-9999
17,252,STL,Benny Russell,QB,22,1968,0,0,0,0,,1,1,2,3,0,0,0,0,0,0,0,0,,,Louisville,,RussBe00
17,253,DET,Ralph Dunlap,DE,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,,-9999
17,254,NYG,Gary Eickman,T,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,,-9999
17,255,SFO,Jim Breland,C,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,-9999
17,256,MIN,Monroe Beard,HB,,,0,0,0,,,,,,,,,,,,,,,,,Virginia Union,,-9999
17,257,CHI,Curt Gentry,DB,29,1968,0,0,1,13,13,38,0,0,0,0,0,0,0,0,0,0,0,6,,MD-Eastern Shore,,GentCu20
17,258,GNB,Dave Hathcock,DB,23,1967,0,0,0,5,3,20,0,0,0,0,0,0,0,0,0,0,0,,,Memphis,,HathDa20
17,259,CLE,Gene Modzelewski,T,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico St.,,-9999
17,260,BAL,Randy Matson,T,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,,-9999
18,261,ATL,Doug Korver,C,,,0,0,0,,,,,,,,,,,,,,,,,Northern Iowa,,-9999
18,262,RAM,Ray Johnson,LB,,,0,0,0,,,,,,,,,,,,,,,,,Whitworth,,-9999
18,263,PIT,Ken Lucas,QB,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats,-9999
18,264,PHI,Bill Moorer,C,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,-9999
18,265,WAS,Joe Burson,HB,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,,-9999
18,266,DAL,Steve Orr,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington,,-9999
18,267,DET,Bill Johnson,E,,,0,0,0,,,,,,,,,,,,,,,,,West Alabama,,-9999
18,268,NYG,Kai Anderson,C,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,,-9999
18,269,SFO,Ron Parson,E,,,0,0,0,,,,,,,,,,,,,,,,,Austin Peay St.,,-9999
18,270,MIN,Dale Greco,DT,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,,-9999
18,271,STL,Willie Jones,DT,24,1971,0,0,0,7,,22,0,0,0,0,0,0,0,0,0,0,0,,1.0,Kansas St.,,JoneWi20
18,272,CHI,Charley Kines,T,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,,-9999
18,273,CLE,Charlie Harraway,RB,21,1973,0,0,5,43,5,110,0,0,0,0,0,822,3019,20,158,1304,7,,,San Jose St.,,HarrCh00
18,274,GNB,Jim Jones,DE,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska-Omaha,,-9999
18,275,BAL,Ed Toner,DT,21,1969,0,0,0,5,,26,0,0,0,0,0,0,0,0,0,0,0,,1.0,Massachusetts,,ToneEd20
19,276,ATL,Walt Mainer,DB,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
19,277,RAM,Homer Williams,FL,,,0,0,0,,,,,,,,,,,,,,,,,USC,,-9999
19,278,PIT,Dave Neilson,QB,,,0,0,0,,,,,,,,,,,,,,,,,Albion,,-9999
19,279,PHI,Taft Reed,DB,24,1967,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,,,Jackson St.,,ReedTa20
19,280,DAL,Byron Johnson,T,,,0,0,0,,,,,,,,,,,,,,,,,Central Washington,,-9999
19,281,WAS,Andre White,TE,21,1968,0,0,0,1,,22,0,0,0,0,0,0,0,0,7,105,0,,,Florida A&M,,WhitAn00
19,282,NYG,Bobby Crockett,SE,23,1969,0,0,1,6,,28,0,0,0,0,0,0,0,0,41,659,3,,,Arkansas,College Stats,CrocBo00
19,283,SFO,Dick Fitzgerald,T,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,,-9999
19,284,MIN,Jesse Stokes,DB,22,1968,0,0,0,1,,2,0,0,0,0,0,0,0,0,0,0,0,,,Corpus Christi,,StokJe20
19,285,STL,Tony Golmont,DB,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,,-9999
19,286,DET,Bob Baier,T,,,0,0,0,,,,,,,,,,,,,,,,,Simpson,,-9999
19,287,CHI,Roger Haberer,HB,,,0,0,0,,,,,,,,,,,,,,,,,Eastern Illinois,,-9999
19,288,GNB,Dave Moton,E,,,0,0,0,,,,,,,,,,,,,,,,,USC,College Stats,-9999
19,289,CLE,Karl Singer,T,22,1968,0,0,0,6,,39,0,0,0,0,0,0,0,0,0,0,0,,,Purdue,,SingKa20
19,290,BAL,Ken Duke,HB,,,0,0,0,,,,,,,,,,,,,,,,,Morgan St.,,-9999
20,291,ATL,Bob Riggle,DB,22,1967,0,0,2,7,7,25,0,0,0,0,0,0,0,0,0,0,0,3,2.5,Penn St.,College Stats,RiggBo20
20,292,RAM,Bud Harrington,FB,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,College Stats,-9999
20,293,PIT,Ron Springer,T,,,0,0,0,,,,,,,,,,,,,,,,,Albion,,-9999
20,294,PHI,Bill Risio,T,,,0,0,0,,,,,,,,,,,,,,,,,Boston Col.,,-9999
20,295,WAS,John Kelly,T,22,1967,0,0,0,5,5,16,0,0,0,0,0,0,0,0,0,0,0,,,Florida A&M,,KellJo22
20,296,DAL,Lou Hudson,FL,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,,-9999
20,297,SFO,Willie Walker,E,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,College Stats,-9999
20,298,PHI,Gerald Circo,K,,,0,0,0,,,,,,,,,,,,,,,,,Cal State-Chico,,-9999
20,299,STL,Tom Gallagher,DE,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,,-9999
20,300,DET,Allen Smith,HB,23,1966,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Findlay,,SmitAl21
20,301,NYG,Randy Minniear,RB,22,1970,0,0,0,5,5,27,0,0,0,0,0,96,316,5,19,148,1,,,Purdue,College Stats,MinnRa00
20,302,CHI,Goldie Sellers,DB,24,1969,0,0,1,18,,55,0,0,0,0,0,0,0,0,0,0,0,13,,Grambling St.,,SellGo20
20,303,CLE,Joe Petro,DB,,,0,0,0,,,,,,,,,,,,,,,,,Temple,,-9999
20,304,GNB,Ed Maras,E,,,0,0,0,,,,,,,,,,,,,,,,,South Dakota St.,,-9999
20,305,BAL,Tom Carr,DT,24,1968,0,0,0,1,,4,0,0,0,0,0,0,0,0,0,0,0,,,Morgan St.,,CarrTo20
