Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
15,206,CHI,Bob Dentel,C,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),,-9999
15,207,PIT,Matt Szykowny,B,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,College Stats,-9999
15,208,DET,Jim Simon,G,23,1968,0,0,2,16,7,82,0,0,0,0,0,0,0,0,0,0,0,,,Miami (FL),,SimoJi20
15,209,NYG,Lane Howell,T,22,1969,0,0,5,28,3,91,0,0,0,0,0,0,0,0,0,0,0,,,Grambling St.,,HoweLa20
15,210,GNB,Gene Breen,LB,22,1968,0,0,0,11,3,32,0,0,0,0,0,0,0,0,0,0,0,,2.0,Virginia Tech,,BreeGe20
16,211,RAM,Walter Burden,LB,,,0,0,0,,,,,,,,,,,,,,,,,McNeese St.,,-9999
16,212,MIN,Rex Mirich,DT,22,1970,0,0,3,19,,83,0,0,0,0,0,0,0,0,0,0,0,,5.5,Northern Arizona,,MiriRe20
16,213,STL,John Slafkosky,T,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,,-9999
16,214,PHI,Ron Goodwin,FL,22,1968,0,0,3,11,11,56,0,0,0,0,0,2,-22,0,78,1079,9,,,Baylor,College Stats,GoodRo00
16,215,BAL,Dick Quast,G,,,0,0,0,,,,,,,,,,,,,,,,,Memphis,,-9999
16,216,DAL,Dennis Golden,T,,,0,0,0,,,,,,,,,,,,,,,,,Holy Cross,,-9999
16,217,SFO,Jim Bogdalek,T,,,0,0,0,,,,,,,,,,,,,,,,,Toledo,,-9999
16,218,WAS,Dave Adams,G,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,,-9999
16,219,CLE,Dick Kelly,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,,-9999
16,220,PIT,Andy Russell,LB,21,1976,0,7,12,84,84,168,0,0,0,0,0,0,0,0,0,0,0,18,38.0,Missouri,College Stats,RussAn00
16,221,CHI,Lowell Caylor,DB,22,1964,0,0,0,1,,13,0,0,0,0,0,0,0,0,0,0,0,,,Miami (OH),,CaylLo20
16,222,NYG,Charlie Killett,HB,22,1963,0,0,0,0,0,13,0,0,0,0,0,11,36,0,0,0,0,,,Memphis,,KillCh00
16,223,DET,Charlie Johnson,T,,,0,0,0,,,,,,,,,,,,,,,,,Villanova,,-9999
16,224,GNB,Coolidge Hunt,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,College Stats,-9999
17,225,RAM,Jerrel Wilson,RB,21,1978,0,3,0,33,,217,2,4,29,0,0,22,53,0,5,53,0,,,Southern Miss,,WilsJe20
17,226,STL,Dave Meggyesy,LB,21,1969,0,0,1,13,13,82,0,0,0,0,0,0,0,0,0,0,0,,1.0,Syracuse,,MeggDa20
17,227,MIN,Tom Munsey,B,,,0,0,0,,,,,,,,,,,,,,,,,Concord,,-9999
17,228,PHI,Gordon Rush,B,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,College Stats,-9999
17,229,BAL,Kern Carson,HB,22,1965,0,0,0,0,,13,0,0,0,0,0,7,25,2,0,0,0,,,San Diego St.,,CarsKe00
17,230,DAL,Ernie Parks,G,,,0,0,0,,,,,,,,,,,,,,,,,McMurry,,-9999
17,231,WAS,Ron Whaley,DB,,,0,0,0,,,,,,,,,,,,,,,,,Chattanooga,,-9999
17,232,SFO,Ken Reed,G,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,,-9999
17,233,CLE,Dick Anderson,E,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats,-9999
17,234,CHI,John Sisk,DB,22,1964,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,,,Miami (FL),College Stats,SiskJo20
17,235,PIT,Tim Stein,C,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),,-9999
17,236,DET,Gene Frantz,B,,,0,0,0,,,,,,,,,,,,,,,,,BYU,College Stats,-9999
17,237,NYG,Bob McAdams,DT,23,1964,0,0,0,4,,26,0,0,0,0,0,0,0,0,0,0,0,,1.0,North Carolina Central,,McAdBo20
17,238,GNB,Thurman Walker,E,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,College Stats,-9999
18,239,RAM,Buddy Soefker,B,,,0,0,0,,,,,,,,,,,,,,,,,LSU,,-9999
18,240,MIN,Tom McIntyre,T,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
18,241,STL,Larry Stallings,LB,21,1976,0,1,14,63,63,181,0,0,0,0,0,0,0,0,0,0,0,9,27.5,Georgia Tech,,StalLa00
18,242,PHI,Rudy Mathews,T,,,0,0,0,,,,,,,,,,,,,,,,,TCU,,-9999
18,243,BAL,Luther Woodruff,T,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina A&T,,-9999
18,244,DAL,Bill Frank,T,25,1964,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,,,Colorado,,FranBi20
18,245,SFO,John Sellers,T,,,0,0,0,,,,,,,,,,,,,,,,,Bakersfield JC,,-9999
18,246,WAS,Drew Roberts,E,,,0,0,0,,,,,,,,,,,,,,,,,Humboldt St.,,-9999
18,247,CLE,Bobby Garvin,T,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,,-9999
18,248,PIT,Jim Bradshaw,DB,24,1967,0,0,4,23,23,62,0,0,0,0,0,0,0,0,0,0,0,11,1.0,Chattanooga,,BradJi21
18,249,CHI,Jeff Slabaugh,E,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,,-9999
18,250,NYG,Bill Pashe,DB,23,1964,0,0,0,1,,4,0,0,0,0,0,0,0,0,0,0,0,,,George Washington,College Stats,PashBi20
18,251,DET,Al Greer,E,23,1963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Jackson St.,,GreeAl23
18,252,GNB,Luis Hernandez,G,,,0,0,0,,,,,,,,,,,,,,,,,Texas-El Paso,,-9999
19,253,RAM,Dornel Nelson,B,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,College Stats,-9999
19,254,STL,Darnell Haney,T,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,,-9999
19,255,MIN,Frank Horvath,B,,,0,0,0,,,,,,,,,,,,,,,,,Youngstown St.,,-9999
19,256,PHI,Mike Wasdovich,G,,,0,0,0,,,,,,,,,,,,,,,,,Indiana,,-9999
19,257,BAL,Steve Berzansky,B,,,0,0,0,,,,,,,,,,,,,,,,,West Virginia,College Stats,-9999
19,258,DAL,Jim Stiger,HB,22,1967,0,0,1,8,7,58,0,1,0,0,0,140,583,2,31,297,2,,,Washington,College Stats,StigJi00
19,259,WAS,Jim Turner,K,22,1979,0,2,0,44,,228,2,5,25,0,1,2,4,0,3,27,1,,,Utah St.,College Stats,TurnJi22
19,260,SFO,Bob Price,G,,,0,0,0,,,,,,,,,,,,,,,,,North Texas,,-9999
19,261,CLE,Gary Sherman,LB,,,0,0,0,,,,,,,,,,,,,,,,,Bowling Green,,-9999
19,262,CHI,Bob Yaksick,DB,,,0,0,0,,,,,,,,,,,,,,,,,Rutgers,College Stats,-9999
19,263,PIT,Roger Berg,T,,,0,0,0,,,,,,,,,,,,,,,,,St. Thomas,,-9999
19,264,DET,Lucien Reeberg,T,21,1963,0,0,1,4,4,14,0,0,0,0,0,0,0,0,0,0,0,,,Hampton,,ReebLu20
19,265,NYG,Buck Buchanan HOF,DT,23,1975,4,8,13,96,,182,0,0,0,0,0,0,0,0,0,0,0,3,70.5,Grambling St.,,BuchBu00
19,266,GNB,Herman Hamp,B,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,,-9999
20,267,RAM,Bill Redell,DB,,,0,0,0,,,,,,,,,,,,,,,,,Occidental,,-9999
20,268,MIN,Mailon Kent,B,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,College Stats,-9999
20,269,STL,Bill Clay,E,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,,-9999
20,270,PHI,Ben Rizzo,B,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),College Stats,-9999
20,271,BAL,D.L. Hurd,E,,,0,0,0,,,,,,,,,,,,,,,,,San Francisco St.,,-9999
20,272,DAL,Tommy Lucas,E,,,0,0,0,,,,,,,,,,,,,,,,,Texas,College Stats,-9999
20,273,SFO,Don Davis,B,,,0,0,0,,,,,,,,,,,,,,,,,McMurry,,-9999
20,274,WAS,Joe Baughan,T,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,,-9999
20,275,CLE,Steve Shaw,B,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,College Stats,-9999
20,276,PIT,Jim Traficant,B,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats,-9999
20,277,CHI,John Gregory,E,,,0,0,0,,,,,,,,,,,,,,,,,Baldwin Wallace,,-9999
20,278,NYG,Homer Jones,SE,22,1970,0,2,4,57,55,87,0,0,0,0,0,17,146,1,224,4986,36,,,Texas Southern,,JoneHo00
20,279,DET,Gordon Scarborough,B,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Commerce,,-9999
20,280,GNB,Bobby Brezina,HB,22,1963,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,,Houston,College Stats,BrezBo20
