Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
7,184,GNB,Rich Wingo,LB,23,1984,0,0,4,20,20,69,0,0,0,0,0,0,0,0,0,0,0,4,4.5,Alabama,,WingRi20
7,185,PHI,Curtis Bunche,DE,,,0,0,0,,,,,,,,,,,,,,,,,Albany State (GA),,-9999
7,186,ATL,Roger Westlund,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington,,-9999
7,187,NYJ,Keith Brown,DB,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats,-9999
7,188,DEN,Luke Prestridge,P,22,1984,1,1,0,15,15,82,0,1,0,0,0,2,36,0,0,0,0,,,Baylor,College Stats,PresLu20
7,189,MIA,Uwe von Schamann,K,23,1984,0,0,0,17,17,89,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma,College Stats,vonscuwe01
7,190,RAM,Jeff Delaney,DB,22,1983,0,0,0,6,2,42,0,0,0,0,0,0,0,0,0,0,0,4,1.0,Pittsburgh,College Stats,DelaJe20
7,191,DAL,Greg Fitzpatrick,LB,,,0,0,0,,,,,,,,,,,,,,,,,Youngstown St.,,-9999
7,192,PIT,Bruce Kimball,G,20,1984,0,0,0,3,,25,0,0,0,0,0,0,0,0,0,0,0,,,Massachusetts,,KimbBr20
8,193,GNB,Ron Cassidy,WR,22,1984,0,0,0,2,2,60,0,0,0,0,0,0,0,0,14,233,0,,,Utah St.,College Stats,CassRo00
8,194,CIN,Howard Kurnick,LB,22,1979,0,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,,,Cincinnati,,KurnHo20
8,195,KAN,Mike Williams,TE,21,1981,0,0,1,3,3,33,0,0,0,0,0,71,261,1,19,141,3,,,New Mexico,College Stats,WillMi02
8,196,PHI,Chuck Correal,C,23,1980,0,0,0,1,,16,0,0,0,0,0,0,0,0,0,0,0,,,Penn St.,,CorrCh20
8,197,BAL,Steve Heimkreiter,LB,22,1980,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,College Stats,HeimSt20
8,198,NYJ,Marshall Harris,DE,23,1983,0,0,3,20,,46,0,0,0,0,0,0,0,0,0,0,0,,6.0,TCU,College Stats,HarrMa21
8,199,STL,Larry Miller,LB,,,0,0,0,,,,,,,,,,,,,,,,,BYU,,-9999
8,200,NYG,D.K. Perry,DB,,,0,0,0,,,,,,,,,,,,,,,,,SMU,College Stats,-9999
8,201,NYG,Roy Simmons,G,22,1983,0,0,2,12,12,58,0,0,0,0,0,0,0,0,0,0,0,,,Georgia Tech,,SimmRo20
8,202,NOR,Doug Panfil,G,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,,-9999
8,203,CHI,Rick Moss,DB,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,College Stats,-9999
8,204,CLE,Kent Perkov,DE,,,0,0,0,,,,,,,,,,,,,,,,,San Diego St.,,-9999
8,205,NYJ,Willie Beamon,LB,,,0,0,0,,,,,,,,,,,,,,,,,Boise St.,,-9999
8,206,MIA,Jeff Groth,WR,22,1985,0,0,4,20,0,94,0,0,0,0,0,4,43,0,152,2126,5,,,Bowling Green,College Stats,GrotJe00
8,207,BAL,Nesby Glasgow,DB,22,1992,0,0,10,49,35,205,0,0,0,0,0,0,0,0,1,4,0,15,10.0,Washington,College Stats,GlasNe20
8,208,GNB,Rick Partridge,P,22,1987,0,0,0,4,,32,0,0,0,0,0,4,13,0,0,0,0,,,Utah,College Stats,PartRi20
8,209,OAK,Robert Hawkins,RB,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,College Stats,-9999
8,210,SDG,Wilbert Haslip,RB,22,1979,0,0,0,0,,5,0,0,0,0,0,2,1,0,0,0,0,,,Hawaii,College Stats,HaslWi20
8,211,PHI,Max Runager,P,23,1989,0,0,0,14,9,144,0,0,0,0,0,5,6,0,0,0,0,,,South Carolina,College Stats,RunaMa20
8,212,ATL,Keith Miller,LB,,,0,0,0,,,,,,,,,,,,,,,,,NE State (OK),,-9999
8,213,DET,John Mohring,LB,22,1980,0,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,,1.0,C.W. Post,,MohrJo20
8,214,HOU,Carter Hartwig,DB,23,1984,0,0,2,16,16,86,0,0,0,0,0,0,0,0,0,0,0,9,1.0,USC,College Stats,HartCa20
8,215,MIA,Glenn Blackwood,DB,22,1987,0,0,8,50,50,118,0,0,0,0,0,0,0,0,0,0,0,29,4.0,Texas,College Stats,BlacGl20
8,216,NWE,Randy Love,RB,22,1985,0,0,0,2,,89,0,0,0,0,0,65,211,3,15,95,2,,,Houston,College Stats,LoveRa00
8,217,TAM,Gene Sanders,T,22,1985,0,0,2,22,22,77,0,0,0,0,0,0,0,0,0,0,0,,,Texas A&M,,SandGe20
8,218,KAN,Robert Brewer,G,,,0,0,0,,,,,,,,,,,,,,,,,Temple,,-9999
8,219,DAL,Bruce Thornton,DE,21,1982,0,0,0,7,6,47,0,0,0,0,0,0,0,0,0,0,0,1,10.5,Illinois,,ThorBr20
8,220,PIT,Tom Graves,LB,23,1979,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,,,Michigan St.,College Stats,GravTo20
9,221,SFO,Steve Hamilton,DT,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,,-9999
9,222,KAN,James Folston,TE,,,0,0,0,,,,,,,,,,,,,,,,,Cameron,,-9999
9,223,CIN,Scott Burk,DB,23,1979,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,College Stats,BurkSc20
9,224,BAL,Russ Henderson,P,,,0,0,0,,,,,,,,,,,,,,,,,Virginia,College Stats,-9999
9,225,TAM,Henry Vereen,WR,,,0,0,0,,,,,,,,,,,,,,,,,UNLV,College Stats,-9999
9,226,BUF,Kevin Baker,DE,,,0,0,0,,,,,,,,,,,,,,,,,William Penn,,-9999
9,227,NYG,Tom Rusk,LB,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,,-9999
9,228,STL,Bob Rozier,DE,24,1979,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,,,California,,RoziBo20
9,229,KAN,Joe Robinson,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,,-9999
9,230,CHI,Jerome Heavens,RB,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats,-9999
9,231,DET,Jeff Komlo,QB,23,1983,0,0,1,5,5,25,218,437,2603,12,28,38,121,2,0,0,0,,,Delaware,,KomlJe00
9,232,NYJ,Gordy Sprattler,RB,,,0,0,0,,,,,,,,,,,,,,,,,North Dakota St.,,-9999
9,233,WAS,Kris Haines,WR,22,1987,0,0,0,1,0,21,0,0,0,0,0,0,0,0,4,83,0,,,Notre Dame,College Stats,HainKr20
9,234,CLE,Carl McGee,LB,23,1980,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,,,Duke,College Stats,McGeCa20
9,235,GNB,John Thompson,TE,22,1982,0,0,0,0,0,34,0,0,0,0,0,0,0,0,2,24,2,,,Utah St.,College Stats,ThomJo26
9,236,MIN,Billy Diggs,WR,,,0,0,0,,,,,,,,,,,,,,,,,Winston-Salem St.,,-9999
9,237,SDG,Alvin Garrett,WR,22,1984,0,0,0,5,,55,0,0,0,0,0,12,33,0,32,412,2,,,Angelo State (TX),,GarrAl00
9,238,OAK,Jim Rourke,T,22,1988,0,0,1,14,,77,0,0,0,0,0,0,0,0,0,0,0,,,Boston Col.,,RourJi20
9,239,ATL,Dave Parkin,DB,23,1979,0,0,0,1,,9,0,0,0,0,0,0,0,0,0,0,0,,,Utah St.,College Stats,ParkDa22
9,240,SEA,Ezra Tate,RB,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi Col.,,-9999
9,241,CLE,Curtis Weathers,LB,22,1985,0,0,1,13,13,94,0,0,0,0,0,0,0,0,1,14,0,1,4.0,Mississippi,College Stats,WeatCu20
9,242,DEN,Charlie Taylor,WR,,,0,0,0,,,,,,,,,,,,,,,,,Rice,College Stats,-9999
9,243,HOU,Rich Ellender,RB,22,1979,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,15,0,,,McNeese St.,College Stats,ElleRi20
9,244,MIA,Jeff Weston,T,23,1982,0,0,0,9,,37,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,,WestJe21
9,245,NWE,John Spagnola,TE,22,1989,0,0,5,23,,133,0,0,0,0,0,0,0,0,263,2886,15,,,Yale,College Stats,SpagJo00
9,246,RAM,Jeff Rutledge,QB,22,1992,0,0,0,7,1,117,274,526,3628,16,29,52,93,1,0,0,0,,,Alabama,College Stats,RutlJe00
9,247,DAL,Garry Cobb,LB,22,1989,0,0,8,56,5,140,0,0,0,0,0,0,0,0,2,44,0,10,26.0,USC,,CobbGa20
9,248,PIT,Richard Kirk,DE,,,0,0,0,,,,,,,,,,,,,,,,,Denison,,-9999
10,249,SFO,Dwight Clark,WR,22,1987,1,2,7,61,61,134,0,3,0,0,0,6,50,0,506,6750,48,,,Clemson,College Stats,ClarDw00
10,250,CIN,Nathan Poole,RB,22,1987,0,0,1,4,0,62,0,0,0,0,0,126,423,5,24,179,0,,,Louisville,College Stats,PoolNa00
10,251,KAN,Mike Dupree,LB,,,0,0,0,,,,,,,,,,,,,,,,,Florida,,-9999
10,252,SFO,Howard Ballage,DB,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,College Stats,-9999
10,253,BUF,David Marler,QB,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,College Stats,-9999
10,254,BAL,Steve Stephens,TE,22,1981,0,0,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,,,Oklahoma St.,College Stats,StepSt20
10,255,STL,Jerry Holloway,TE,,,0,0,0,,,,,,,,,,,,,,,,,Western Illinois,,-9999
10,256,NYG,Dan Fowler,G,23,1979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Kentucky,,FowlDa20
10,257,CHI,Joe Restic,DB,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,College Stats,-9999
10,258,MIA,Jerome Stanton,DB,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,College Stats,-9999
10,259,OAK,Ricky Smith,DB,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,College Stats,-9999
10,260,KAN,Gerald Jackson,DB,23,1979,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,1,,Mississippi St.,College Stats,JackGe20
10,261,CLE,John Smith,WR,23,1979,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,Tennessee St.,,SmitJo23
10,262,NYJ,Steve Sybeldon,T,,,0,0,0,,,,,,,,,,,,,,,,,North Dakota,,-9999
10,263,NYJ,Ed McGlasson,C,23,1981,0,0,0,4,3,24,0,0,0,0,0,0,0,0,0,0,0,,,Youngstown St.,,McGlEd20
10,264,GNB,Frank Lockett,WR,22,1985,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,Nebraska,College Stats,LockFr20
10,265,SDG,Tony Petruccio,DT,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,College Stats,-9999
10,266,ATL,Bruce Beekley,LB,22,1980,0,0,0,2,,15,0,0,0,0,0,0,0,0,0,0,0,,,Oregon,College Stats,BeekBr20
10,267,SEA,Robert Hardy,DT,23,1982,0,0,4,22,22,54,0,0,0,0,0,0,0,0,0,0,0,,17.0,Jackson St.,,HardRo21
10,268,KAN,Larry Willis,WR,,,0,0,0,,,,,,,,,,,,,,,,,Alcorn St.,,-9999
10,269,SDG,Al Green,DB,,,0,0,0,,,,,,,,,,,,,,,,,LSU,,-9999
10,270,NWE,Martin Cox,WR,,,0,0,0,,,,,,,,,,,,,,,,,Vanderbilt,College Stats,-9999
10,271,NWE,Allan Clark,RB,22,1982,0,0,0,1,1,33,0,0,0,0,0,28,140,3,2,35,0,,,Northern Arizona,,ClarAl00
10,272,MIA,Mike Kozlowski,DB,23,1986,0,0,0,12,12,91,0,0,0,0,0,0,0,0,0,0,0,8,2.0,Colorado,College Stats,KozlMi20
10,273,RAM,Grady Ebensberger,DT,,,0,0,0,,,,,,,,,,,,,,,,,Houston,,-9999
10,274,DAL,Mike Calhoun,DT,22,1980,0,0,0,0,,7,0,0,0,0,0,0,0,0,0,0,0,,,Notre Dame,,CalhMi20
10,275,PIT,Tod Thompson,TE,,,0,0,0,,,,,,,,,,,,,,,,,BYU,College Stats,-9999
11,276,SFO,Billy McBride,DB,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee St.,,-9999
11,277,KAN,Stan Rome,WR,23,1982,0,0,0,3,3,42,0,0,0,0,0,1,-5,0,22,286,1,,,Clemson,College Stats,RomeSt00
11,278,CIN,Ken Bungarda,T,22,1980,0,0,0,1,,15,0,0,0,0,0,0,0,0,0,0,0,,,Missouri,,BungKe20
11,279,BUF,Paul Lawler,DB,,,0,0,0,,,,,,,,,,,,,,,,,Colgate,College Stats,-9999
11,280,BAL,John Priestner,LB,,,0,0,0,,,,,,,,,,,,,,,,,Western Ontario,,-9999
11,281,TAM,Bob Rippentrop,TE,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,College Stats,-9999
11,282,NYG,Mike Mince,DB,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,,-9999
11,283,STL,Nate Henderson,T,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,,-9999
11,284,NYG,Ken Johnson,RB,22,1979,0,0,0,2,2,9,0,0,0,0,0,62,168,0,16,108,1,,,Miami (FL),College Stats,JohnKe21
11,285,NOR,David Hall,WR,,,0,0,0,,,,,,,,,,,,,,,,,Missouri S&T,,-9999
11,286,CHI,Bob Wright,T,,,0,0,0,,,,,,,,,,,,,,,,,Cincinnati,,-9999
11,287,CLE,Randy Poeschl,DE,,,0,0,0,,,,,,,,,,,,,,,,,Nebraska,,-9999
11,288,NYJ,Dan Sanders,QB,,,0,0,0,,,,,,,,,,,,,,,,,Carson-Newman,,-9999
11,289,WAS,Monte Coleman,LB,21,1994,0,0,4,41,41,215,0,0,0,0,0,1,-1,0,1,12,0,17,49.5,Central Arkansas,,ColeMo20
11,290,GNB,Mark Thorson,DB,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
11,291,MIN,Brian Nelson,WR,,,0,0,0,,,,,,,,,,,,,,,,,Texas Tech,College Stats,-9999
11,292,ATL,Bill Leer,C,,,0,0,0,,,,,,,,,,,,,,,,,Colorado St.,,-9999
11,293,SEA,Jim Hinesly,G,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,,-9999
11,294,OAK,Bruce Davis,T,23,1989,0,0,8,53,34,160,0,0,0,0,0,0,0,0,0,0,0,,,UCLA,,DaviBr23
11,295,SDG,Dave Rader,QB,,,0,0,0,,,,,,,,,,,,,,,,,Tulsa,College Stats,-9999
11,296,PHI,Al Chesley,LB,22,1982,0,0,1,17,16,56,0,0,0,0,0,0,0,0,0,0,0,4,2.5,Pittsburgh,College Stats,ChesAl20
11,297,DEN,Zachary Dixon,RB,23,1984,0,0,0,9,0,67,0,0,0,0,0,197,732,3,41,367,1,,,Temple,College Stats,DixoZa00
11,298,HOU,Mike Taylor,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,-9999
11,299,MIA,Mike Blanton,DE,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,-9999
11,300,WAS,Tony Hall,WR,,,0,0,0,,,,,,,,,,,,,,,,,Knoxville,,-9999
11,301,RAM,Jesse Deramus,DT,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee St.,,-9999
11,302,DET,Eddie Cole,LB,22,1980,0,0,0,4,4,28,0,0,0,0,0,0,0,0,0,0,0,,,Mississippi,,ColeEd20
11,303,PIT,Charlie Moore,C,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,,-9999
12,304,CIN,Jim Browner,DB,23,1980,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,1,,Notre Dame,College Stats,BrowJi21
12,305,KAN,Michael Forrest,RB,,,0,0,0,,,,,,,,,,,,,,,,,Arkansas,College Stats,-9999
12,306,BAL,Charlie Green,WR,,,0,0,0,,,,,,,,,,,,,,,,,Kansas St.,College Stats,-9999
12,307,TAM,David Logan,NT,22,1987,0,0,7,45,45,112,0,0,0,0,0,0,0,0,0,0,0,1,38.8,Pittsburgh,,LogaDa20
12,308,BUF,Mike Harris,RB,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,College Stats,-9999
12,309,STL,Ricky McBride,LB,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,,-9999
12,310,NYG,Tim Gillespie,G,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,,-9999
12,311,NOR,Kelsey Finch,RB,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,College Stats,-9999
12,312,CHI,Dave Becker,DB,22,1980,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,,,Iowa,College Stats,BeckDa20
12,313,DET,Bob Forster,C,,,0,0,0,,,,,,,,,,,,,,,,,Brown,,-9999
12,314,NYJ,Paul Darby,WR,22,1980,0,0,0,1,1,23,0,0,0,0,0,1,15,0,3,48,1,,,Texas St.,,DarbPa20
12,315,CLE,Dewitt Methvin,C,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,,-9999
12,316,OAK,Dirk Abernathy,DB,,,0,0,0,,,,,,,,,,,,,,,,,Bowling Green,College Stats,-9999
12,317,MIN,David Stephens,LB,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,,-9999
12,318,GNB,Bill Moats,P,,,0,0,0,,,,,,,,,,,,,,,,,South Dakota,,-9999
12,319,SEA,Jeff Moore,RB,23,1984,0,0,1,18,6,63,0,0,0,0,0,208,722,7,115,1103,6,,,Jackson St.,College Stats,MoorJe01
12,320,OAK,Reggie Kinlaw,NT,22,1986,0,0,4,28,25,98,0,0,0,0,0,0,0,0,0,0,0,,8.0,Oklahoma,,KinlRe20
12,321,SDG,Frank Duncan,DB,22,1981,0,0,0,3,3,26,0,0,0,0,0,0,0,0,0,0,0,1,,San Francisco St.,,DuncFr20
12,322,PIT,Ed Smith,LB,22,1981,0,0,0,4,,32,0,0,0,0,0,0,0,0,0,0,0,2,3.0,Vanderbilt,,SmitEd23
12,323,ATL,Stuart Walker,LB,,,0,0,0,,,,,,,,,,,,,,,,,Colorado,,-9999
12,324,HOU,Wayne Wilson,RB,22,1987,0,0,3,33,,111,0,0,0,0,0,684,2531,18,181,1533,14,,,Shepherd,,WilsWa02
12,325,DEN,Dave Jacobs,K,22,1987,0,0,0,-1,,12,0,0,0,0,0,0,0,0,0,0,0,,,Syracuse,College Stats,jacobdav01
12,326,DET,Bryan Sweeney,WR,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M-Kingsville,,-9999
12,327,MIA,Larry Fortner,QB,,,0,0,0,,,,,,,,,,,,,,,,,Miami (OH),College Stats,-9999
12,328,RAM,Drew Hill,WR,22,1993,0,2,9,74,8,211,0,1,0,0,0,3,19,0,634,9831,60,,,Georgia Tech,College Stats,HillDr00
12,329,DAL,Quentin Lowry,LB,21,1983,0,0,0,2,,27,0,0,0,0,0,0,0,0,0,0,0,,1.0,Youngstown St.,,LowrQu20
12,330,PIT,Mike Almond,WR,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
