Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,,-9999
16,211,WAS,Tommy Brooker,E,22,1966,0,1,0,12,,55,0,0,0,0,0,0,0,0,6,170,3,,,Alabama,College Stats,BrooTo20
16,212,RAM,Ron Skufca,T,,,0,0,0,,,,,,,,,,,,,,,,,Purdue,,-9999
16,213,MIN,John Contoulis,DT,21,1964,0,0,0,2,,12,0,0,0,0,0,0,0,0,0,0,0,,0.5,Connecticut,,ContJo20
16,214,DAL,Bob Johnston,T,,,0,0,0,,,,,,,,,,,,,,,,,Rice,,-9999
16,215,STL,Bucky Wegener,G,22,1963,0,0,0,4,,18,0,0,0,0,0,0,0,0,0,0,0,,2.0,Missouri,,WegeBu20
16,216,PIT,Bobby Ply,DB,22,1967,0,0,0,15,,77,0,0,0,0,0,0,0,0,0,0,0,9,,Baylor,College Stats,PlyxBo20
16,217,CHI,John Nelson,C,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
16,218,SFO,Ron Frank,T,,,0,0,0,,,,,,,,,,,,,,,,,South Dakota St.,,-9999
16,219,BAL,Ray Abruzzese,B,24,1966,0,0,2,15,,61,0,0,0,0,0,0,0,0,0,0,0,9,,Alabama,College Stats,AbruRa20
16,220,DET,Tom Sestak,DT,26,1968,3,4,7,68,,96,0,0,0,0,0,0,0,0,0,0,0,2,52.0,McNeese St.,,SestTo00
16,221,CLE,Dennis Biodrowski,G,22,1967,0,0,0,11,,30,0,0,0,0,0,0,0,0,0,0,0,,,Memphis,College Stats,BiodDe20
16,222,NYG,Roger Johnson,HB,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,College Stats,-9999
16,223,PHI,Jerry Mazzanti,DE,22,1967,0,0,0,6,2,30,0,0,0,0,0,0,0,0,0,0,0,,1.5,Arkansas,,MazzJe20
16,224,GNB,Jimmy Field,B,,,0,0,0,,,,,,,,,,,,,,,,,LSU,College Stats,-9999
17,225,WAS,Al Miller,LB,22,1963,0,0,1,7,7,25,0,0,0,0,0,0,0,0,0,0,0,,0.5,Ohio,,MillAl21
17,226,MIN,Ron Staley,E,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,College Stats,-9999
17,227,RAM,Dave Steadman,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,-9999
17,228,DAL,Ray Jacobs,DT,23,1969,0,0,5,27,,79,0,0,0,0,0,0,0,0,0,0,0,,16.5,Howard Payne,,JacoRa20
17,229,PIT,Nat Tucker,B,,,0,0,0,,,,,,,,,,,,,,,,,Florida A&M,,-9999
17,230,STL,Don Kasso,HB,,,0,0,0,,,,,,,,,,,,,,,,,Oregon St.,College Stats,-9999
17,231,CHI,Glenn Glass,DB,22,1966,0,0,1,16,,55,0,0,0,0,0,0,0,0,15,201,0,2,,Tennessee,College Stats,GlasGl00
17,232,SFO,Wally Foltz,E,,,0,0,0,,,,,,,,,,,,,,,,,DePauw,,-9999
17,233,BAL,Bill Knocke,HB,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,,-9999
17,234,DET,Rucker Wickline,C,,,0,0,0,,,,,,,,,,,,,,,,,Marshall,,-9999
17,235,CLE,Herbert Harlan,E,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,College Stats,-9999
17,236,PHI,Mike Martin,T,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,,-9999
17,237,NYG,Ken Schaffer,T,,,0,0,0,,,,,,,,,,,,,,,,,Marquette,,-9999
17,238,GNB,Buck Buchanan,T,,,0,0,0,,,,,,,,,,,,,,,,,Grambling St.,,-9999
18,239,WAS,Carl Charon,DB,22,1963,0,0,1,12,,26,0,0,0,0,0,0,0,0,0,0,0,7,2.0,Michigan St.,College Stats,CharCa20
18,240,RAM,Charlie Furlow,QB,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,College Stats,-9999
18,241,MIN,Junior Hawthorne,T,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,,-9999
18,242,DAL,Dave Cloutier,DB,23,1964,0,0,0,0,,12,0,0,0,0,0,0,0,0,0,0,0,,,Maine,,ClouDa20
18,243,STL,Don Donatelli,C,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,,-9999
18,244,PIT,Ferrell Yarbrough,T,,,0,0,0,,,,,,,,,,,,,,,,,,,-9999
18,245,CHI,Tommy Neck,DB,23,1962,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,LSU,College Stats,NeckTo20
18,246,SFO,Gary Brown,T,,,0,0,0,,,,,,,,,,,,,,,,,Illinois,,-9999
18,247,BAL,Mel Rideout,QB,,,0,0,0,,,,,,,,,,,,,,,,,Richmond,College Stats,-9999
18,248,DET,Joe Zuger,QB,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,College Stats,-9999
18,249,CLE,Sonny Bishop,G,22,1969,0,1,7,37,,110,0,0,0,0,0,0,0,0,1,0,0,,,Fresno St.,,BishSo00
18,250,NYG,Bill Winter,LB,22,1964,0,0,3,13,13,33,0,0,0,0,0,0,0,0,0,0,0,1,1.5,St. Olaf,,WintBi20
18,251,PHI,Tom Larscheid,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats,-9999
18,252,GNB,Bob Joiner,QB,,,0,0,0,,,,,,,,,,,,,,,,,Presbyterian,,-9999
19,253,WAS,Claude Crabb,DB,22,1968,0,0,1,21,11,80,0,0,0,0,0,0,0,0,4,102,0,10,,Colorado,College Stats,CrabCl20
19,254,MIN,Tom Minter,DB,23,1962,0,0,0,3,,12,0,0,0,0,0,0,0,0,0,0,0,,,Baylor,College Stats,MintTo20
19,255,RAM,Gerard Barto,T,,,0,0,0,,,,,,,,,,,,,,,,,Drake,,-9999
19,256,DAL,Paul Holmes,T,,,0,0,0,,,,,,,,,,,,,,,,,Georgia,,-9999
19,257,PIT,John Kuprok,E,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,College Stats,-9999
19,258,STL,Don Smith,B,,,0,0,0,,,,,,,,,,,,,,,,,Langston,,-9999
19,259,CHI,Bill Kellum,T,,,0,0,0,,,,,,,,,,,,,,,,,Tulane,,-9999
19,260,SFO,Bob Burton,T,,,0,0,0,,,,,,,,,,,,,,,,,Murray St.,,-9999
19,261,BAL,Fred Gillett,C,25,1964,0,0,0,2,,9,0,0,0,0,0,2,8,0,0,0,0,,,Los Angeles St.,College Stats,GillFr00
19,262,DET,Jim Bernhardt,T,,,0,0,0,,,,,,,,,,,,,,,,,Linfield,,-9999
19,263,CLE,John Anabo,QB,,,0,0,0,,,,,,,,,,,,,,,,,Fresno St.,,-9999
19,264,PHI,Harold Ericksen,G,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,-9999
19,265,NYG,Bob Stem,C,,,0,0,0,,,,,,,,,,,,,,,,,Syracuse,,-9999
19,266,GNB,Jerry Scattini,B,,,0,0,0,,,,,,,,,,,,,,,,,California,College Stats,-9999
20,267,WAS,Ed Trancygier,QB,,,0,0,0,,,,,,,,,,,,,,,,,Florida St.,College Stats,-9999
20,268,RAM,Foster Andersen,T,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,,-9999
20,269,MIN,Terry Cagaanan,B,,,0,0,0,,,,,,,,,,,,,,,,,Utah St.,College Stats,-9999
20,270,DAL,Amos Bullocks,HB,23,1966,0,0,0,7,6,34,0,1,0,0,0,158,620,5,15,180,2,,,Southern Illinois,,BullAm00
20,271,STL,Judge Dickson,B,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,College Stats,-9999
20,272,PIT,John Knight,B,,,0,0,0,,,,,,,,,,,,,,,,,Valparaiso,,-9999
20,273,CHI,Jack Roberts,T,,,0,0,0,,,,,,,,,,,,,,,,,Ohio St.,,-9999
20,274,SFO,Roger McFarland,B,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,College Stats,-9999
20,275,BAL,Herm McKee,B,,,0,0,0,,,,,,,,,,,,,,,,,Washington St.,,-9999
20,276,DET,Bob Brown,E,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,,-9999
20,277,CLE,Paul Flatley,B,,,0,0,0,,,,,,,,,,,,,,,,,Northwestern,College Stats,-9999
20,278,NYG,Jim Moss,T,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,,-9999
20,279,PHI,Ron Turner,E,,,0,0,0,,,,,,,,,,,,,,,,,Wichita St.,College Stats,-9999
20,280,GNB,Mike Snodgrass,C,,,0,0,0,,,,,,,,,,,,,,,,,Western Michigan,,-9999
